x,y,f
5.89576,-4.65455,9.12731e+06
5.89576,-4.44768,8.60165e+06
5.89576,-4.24081,8.18646e+06
5.89576,-4.03394,7.85517e+06
5.89576,-3.82707,7.58691e+06
5.89576,-3.6202,7.36545e+06
5.89576,-3.41333,7.17838e+06
5.89576,-3.20646,7.01633e+06
5.89576,-2.9996,6.87232e+06
5.89576,-2.79273,6.74128e+06
5.89576,-2.58586,6.61957e+06
5.89576,-2.37899,6.50463e+06
5.89576,-2.17212,6.39471e+06
5.89576,-1.96525,6.28863e+06
5.89576,-1.75838,6.18562e+06
5.89576,-1.55152,6.08515e+06
5.89576,-1.34465,5.98689e+06
5.89576,-1.13778,5.89061e+06
5.89576,-0.930909,5.79613e+06
5.89576,-0.72404,5.70334e+06
5.89576,-0.517172,5.61212e+06
5.89576,-0.310303,5.5224e+06
5.89576,-0.103434,5.43411e+06
5.89576,0.103434,5.34721e+06
5.89576,0.310303,5.26168e+06
5.89576,0.517172,5.17752e+06
5.89576,0.72404,5.09477e+06
5.89576,0.930909,5.01344e+06
5.89576,1.13778,4.93359e+06
5.89576,1.34465,4.85525e+06
5.89576,1.55152,4.77844e+06
5.89576,1.75838,4.70315e+06
5.89576,1.96525,4.62939e+06
5.89576,2.17212,4.55714e+06
5.89576,2.37899,4.48639e+06
5.89576,2.58586,4.41722e+06
5.89576,2.79273,4.34987e+06
5.89576,2.9996,4.28479e+06
5.89576,3.20646,4.22288e+06
5.89576,3.41333,4.16559e+06
5.89576,3.6202,4.11524e+06
5.89576,3.82707,4.07533e+06
5.89576,4.03394,4.0509e+06
5.89576,4.24081,4.04905e+06
5.89576,4.44768,4.07949e+06
5.89576,4.65455,4.15526e+06
5.89576,4.86141,4.29354e+06
5.89576,5.06828,4.51656e+06
5.89576,5.27515,4.85275e+06
5.89576,5.48202,5.338e+06
5.89576,5.68889,6.01707e+06
5.89576,5.89576,6.94526e+06
5.89576,6.10263,8.19027e+06
5.89576,6.30949,9.83428e+06
5.89576,6.51636,1.19763e+07
5.89576,6.72323,1.47347e+07
5.89576,6.9301,1.82503e+07
5.89576,7.13697,2.26893e+07
5.89576,7.34384,2.82469e+07
5.89576,7.55071,3.51515e+07
5.89576,7.75758,4.36683e+07
5.89576,7.96444,5.41045e+07
5.89576,8.17131,6.68141e+07
5.89576,8.37818,8.22037e+07
5.89576,8.58505,1.00738e+08
5.89576,8.79192,1.22946e+08
5.89576,8.99879,1.4943e+08
5.89576,9.20566,1.80871e+08
5.89576,9.41253,2.18036e+08
5.89576,9.61939,2.61789e+08
5.89576,9.82626,3.13101e+08
5.89576,10.0331,3.73057e+08
5.89576,10.24,4.42867e+08
6.10263,-10.24,6.91726e+08
6.10263,-10.0331,5.90249e+08
6.10263,-9.82626,5.0228e+08
6.10263,-9.61939,4.26246e+08
6.10263,-9.41253,3.6073e+08
6.10263,-9.20566,3.04459e+08
6.10263,-8.99879,2.56288e+08
6.10263,-8.79192,2.15196e+08
6.10263,-8.58505,1.80269e+08
6.10263,-8.37818,1.50694e+08
6.10263,-8.17131,1.25749e+08
6.10263,-7.96444,1.04797e+08
6.10263,-7.75758,8.72717e+07
6.10263,-7.55071,7.26788e+07
6.10263,-7.34384,6.05831e+07
6.10263,-7.13697,5.0605e+07
6.10263,-6.9301,4.24141e+07
6.10263,-6.72323,3.57243e+07
6.10263,-6.51636,3.02885e+07
6.10263,-6.30949,2.58944e+07
6.10263,-6.10263,2.23608e+07
6.10263,-5.89576,1.95335e+07
6.10263,-5.68889,1.72819e+07
6.10263,-5.48202,1.54964e+07
6.10263,-5.27515,1.40855e+07
6.10263,-5.06828,1.29731e+07
6.10263,-4.86141,1.20966e+07
6.10263,-4.65455,1.14048e+07
6.10263,-4.44768,1.08564e+07
6.10263,-4.24081,1.04179e+07
6.10263,-4.03394,1.00631e+07
6.10263,-3.82707,9.77121e+06
6.10263,-3.6202,9.52603e+06
6.10263,-3.41333,9.31526e+06
6.10263,-3.20646,9.1296e+06
6.10263,-2.9996,8.96214e+06
6.10263,-2.79273,8.80783e+06
6.10263,-2.58586,8.66306e+06
6.10263,-2.37899,8.52529e+06
6.10263,-2.17212,8.3928e+06
6.10263,-1.96525,8.2644e+06
6.10263,-1.75838,8.13933e+06
6.10263,-1.55152,8.01705e+06
6.10263,-1.34465,7.89723e+06
6.10263,-1.13778,7.77964e+06
6.10263,-0.930909,7.66408e+06
6.10263,-0.72404,7.55045e+06
6.10263,-0.517172,7.43861e+06
6.10263,-0.310303,7.32849e+06
6.10263,-0.103434,7.22001e+06
6.10263,0.103434,7.11313e+06
6.10263,0.310303,7.00784e+06
6.10263,0.517172,6.90413e+06
6.10263,0.72404,6.80203e+06
6.10263,0.930909,6.70158e+06
6.10263,1.13778,6.60282e+06
6.10263,1.34465,6.50579e+06
6.10263,1.55152,6.41052e+06
6.10263,1.75838,6.31701e+06
6.10263,1.96525,6.22525e+06
6.10263,2.17212,6.13524e+06
6.10263,2.37899,6.04695e+06
6.10263,2.58586,5.96047e+06
6.10263,2.79273,5.876e+06
6.10263,2.9996,5.79399e+06
6.10263,3.20646,5.71528e+06
6.10263,3.41333,5.64131e+06
6.10263,3.6202,5.57433e+06
6.10263,3.82707,5.51776e+06
6.10263,4.03394,5.47657e+06
6.10263,4.24081,5.45775e+06
6.10263,4.44768,5.47089e+06
6.10263,4.65455,5.52888e+06
6.10263,4.86141,5.64871e+06
6.10263,5.06828,5.85244e+06
6.10263,5.27515,6.16826e+06
6.10263,5.48202,6.63177e+06
6.10263,5.68889,7.28745e+06
6.10263,5.89576,8.19027e+06
6.10263,6.10263,9.40753e+06
6.10263,6.30949,1.1021e+07
6.10263,6.51636,1.31292e+07
6.10263,6.72323,1.58499e+07
6.10263,6.9301,1.93235e+07
6.10263,7.13697,2.37153e+07
6.10263,7.34384,2.92201e+07
6.10263,7.55071,3.60653e+07
6.10263,7.75758,4.45153e+07
6.10263,7.96444,5.48764e+07
6.10263,8.17131,6.75016e+07
6.10263,8.37818,8.27964e+07
6.10263,8.58505,1.01224e+08
6.10263,8.79192,1.23313e+08
6.10263,8.99879,1.49664e+08
6.10263,9.20566,1.80955e+08
6.10263,9.41253,2.17953e+08
6.10263,9.61939,2.61521e+08
6.10263,9.82626,3.12627e+08
6.10263,10.0331,3.72353e+08
6.10263,10.24,4.4191e+08
6.30949,-10.24,6.93518e+08
6.30949,-10.0331,5.92247e+08
6.30949,-9.82626,5.04458e+08
6.30949,-9.61939,4.28582e+08
6.30949,-9.41253,3.63203e+08
6.30949,-9.20566,3.0705e+08
6.30949,-8.99879,2.5898e+08
6.30949,-8.79192,2.17974e+08
6.30949,-8.58505,1.83118e+08
6.30949,-8.37818,1.53602e+08
6.30949,-8.17131,1.28705e+08
6.30949,-7.96444,1.0779e+08
6.30949,-7.75758,9.02931e+07
6.30949,-7.55071,7.57201e+07
6.30949,-7.34384,6.36371e+07
6.30949,-7.13697,5.36654e+07
6.30949,-6.9301,4.54753e+07
6.30949,-6.72323,3.87813e+07
6.30949,-6.51636,3.33371e+07
6.30949,-6.30949,2.89309e+07
6.30949,-6.10263,2.53821e+07
6.30949,-5.89576,2.25368e+07
6.30949,-5.68889,2.02651e+07
6.30949,-5.48202,1.84576e+07
6.30949,-5.27515,1.70231e+07
6.30949,-5.06828,1.58858e+07
6.30949,-4.86141,1.49835e+07
6.30949,-4.65455,1.42652e+07
6.30949,-4.44768,1.36896e+07
6.30949,-4.24081,1.32237e+07
6.30949,-4.03394,1.28412e+07
6.30949,-3.82707,1.25213e+07
6.30949,-3.6202,1.22483e+07
6.30949,-3.41333,1.20097e+07
6.30949,-3.20646,1.17963e+07
6.30949,-2.9996,1.16013e+07
6.30949,-2.79273,1.14197e+07
6.30949,-2.58586,1.12478e+07
6.30949,-2.37899,1.10833e+07
6.30949,-2.17212,1.09242e+07
6.30949,-1.96525,1.07696e+07
6.30949,-1.75838,1.06185e+07
6.30949,-1.55152,1.04706e+07
6.30949,-1.34465,1.03254e+07
6.30949,-1.13778,1.01826e+07
6.30949,-0.930909,1.00422e+07
6.30949,-0.72404,9.90392e+06
6.30949,-0.517172,9.76771e+06
6.30949,-0.310303,9.63345e+06
6.30949,-0.103434,9.50107e+06
6.30949,0.103434,9.37053e+06
6.30949,0.310303,9.24181e+06
6.30949,0.517172,9.1149e+06
6.30949,0.72404,8.98984e+06
6.30949,0.930909,8.86666e+06
6.30949,1.13778,8.74542e+06
6.30949,1.34465,8.62616e+06
6.30949,1.55152,8.50891e+06
6.30949,1.75838,8.39367e+06
6.30949,1.96525,8.28045e+06
6.30949,2.17212,8.16922e+06
6.30949,2.37899,8.05997e+06
6.30949,2.58586,7.95278e+06
6.30949,2.79273,7.84782e+06
6.30949,2.9996,7.74554e+06
6.30949,3.20646,7.64673e+06
6.30949,3.41333,7.55278e+06
6.30949,3.6202,7.46592e+06
6.30949,3.82707,7.38947e+06
6.30949,4.03394,7.32833e+06
6.30949,4.24081,7.28938e+06
6.30949,4.44768,7.28209e+06
6.30949,4.65455,7.31921e+06
6.30949,4.86141,7.41756e+06
6.30949,5.06828,7.59897e+06
6.30949,5.27515,7.89144e+06
6.30949,5.48202,8.33029e+06
6.30949,5.68889,8.95969e+06
6.30949,5.89576,9.83428e+06
6.30949,6.10263,1.1021e+07
6.30949,6.30949,1.26011e+07
6.30949,6.51636,1.46728e+07
6.30949,6.72323,1.73532e+07
6.30949,6.9301,2.07821e+07
6.30949,7.13697,2.51243e+07
6.30949,7.34384,3.05738e+07
6.30949,7.55071,3.73571e+07
6.30949,7.75758,4.57379e+07
6.30949,7.96444,5.60216e+07
6.30949,8.17131,6.85602e+07
6.30949,8.37818,8.37578e+07
6.30949,8.58505,1.02077e+08
6.30949,8.79192,1.24045e+08
6.30949,8.99879,1.5026e+08
6.30949,9.20566,1.814e+08
6.30949,9.41253,2.1823e+08
6.30949,9.61939,2.6161e+08
6.30949,9.82626,3.12508e+08
6.30949,10.0331,3.72003e+08
6.30949,10.24,4.41304e+08
6.51636,-10.24,6.96171e+08
6.51636,-10.0331,5.95098e+08
6.51636,-9.82626,5.07483e+08
6.51636,-9.61939,4.31758e+08
6.51636,-9.41253,3.6651e+08
6.51636,-9.20566,3.10469e+08
6.51636,-8.99879,2.62495e+08
6.51636,-8.79192,2.21568e+08
6.51636,-8.58505,1.86778e+08
6.51636,-8.37818,1.57315e+08
6.51636,-8.17131,1.3246e+08
6.51636,-7.96444,1.11576e+08
6.51636,-7.75758,9.41016e+07
6.51636,-7.55071,7.95429e+07
6.51636,-7.34384,6.74671e+07
6.51636,-7.13697,5.74962e+07
6.51636,-6.9301,4.93014e+07
6.51636,-6.72323,4.25979e+07
6.51636,-6.51636,3.71399e+07
6.51636,-6.30949,3.27164e+07
6.51636,-6.10263,2.91471e+07
6.51636,-5.89576,2.62787e+07
6.51636,-5.68889,2.39817e+07
6.51636,-5.48202,2.2147e+07
6.51636,-5.27515,2.06839e+07
6.51636,-5.06828,1.95168e+07
6.51636,-4.86141,1.85838e+07
6.51636,-4.65455,1.7834e+07
6.51636,-4.44768,1.72264e+07
6.51636,-4.24081,1.67282e+07
6.51636,-4.03394,1.63131e+07
6.51636,-3.82707,1.59606e+07
6.51636,-3.6202,1.5655e+07
6.51636,-3.41333,1.53838e+07
6.51636,-3.20646,1.51381e+07
6.51636,-2.9996,1.4911e+07
6.51636,-2.79273,1.46974e+07
6.51636,-2.58586,1.44939e+07
6.51636,-2.37899,1.4298e+07
6.51636,-2.17212,1.4108e+07
6.51636,-1.96525,1.39226e+07
6.51636,-1.75838,1.37411e+07
6.51636,-1.55152,1.35631e+07
6.51636,-1.34465,1.3388e+07
6.51636,-1.13778,1.32158e+07
6.51636,-0.930909,1.30461e+07
6.51636,-0.72404,1.28789e+07
6.51636,-0.517172,1.2714e+07
6.51636,-0.310303,1.25514e+07
6.51636,-0.103434,1.23909e+07
6.51636,0.103434,1.22324e+07
6.51636,0.310303,1.20761e+07
6.51636,0.517172,1.19218e+07
6.51636,0.72404,1.17697e+07
6.51636,0.930909,1.16197e+07
6.51636,1.13778,1.14718e+07
6.51636,1.34465,1.13263e+07
6.51636,1.55152,1.1183e+07
6.51636,1.75838,1.1042e+07
6.51636,1.96525,1.09034e+07
6.51636,2.17212,1.0767e+07
6.51636,2.37899,1.06328e+07
6.51636,2.58586,1.0501e+07
6.51636,2.79273,1.03717e+07
6.51636,2.9996,1.02453e+07
6.51636,3.20646,1.01226e+07
6.51636,3.41333,1.00049e+07
6.51636,3.6202,9.89437e+06
6.51636,3.82707,9.79433e+06
6.51636,4.03394,9.70956e+06
6.51636,4.24081,9.64683e+06
6.51636,4.44768,9.6155e+06
6.51636,4.65455,9.62817e+06
6.51636,4.86141,9.70148e+06
6.51636,5.06828,9.85709e+06
6.51636,5.27515,1.01227e+07
6.51636,5.48202,1.05335e+07
6.51636,5.68889,1.11333e+07
6.51636,5.89576,1.19763e+07
6.51636,6.10263,1.31292e+07
6.51636,6.30949,1.46728e+07
6.51636,6.51636,1.67047e+07
6.51636,6.72323,1.93417e+07
6.51636,6.9301,2.27228e+07
6.51636,7.13697,2.70123e+07
6.51636,7.34384,3.24035e+07
6.51636,7.55071,3.9122e+07
6.51636,7.75758,4.74308e+07
6.51636,7.96444,5.76343e+07
6.51636,8.17131,7.00835e+07
6.51636,8.37818,8.51815e+07
6.51636,8.58505,1.0339e+08
6.51636,8.79192,1.25234e+08
6.51636,8.99879,1.51311e+08
6.51636,9.20566,1.82297e+08
6.51636,9.41253,2.18956e+08
6.51636,9.61939,2.62147e+08
6.51636,9.82626,3.12834e+08
6.51636,10.0331,3.72097e+08
6.51636,10.24,4.41141e+08
6.72323,-10.24,6.9985e+08
6.72323,-10.0331,5.98968e+08
6.72323,-9.82626,5.1152e+08
6.72323,-9.61939,4.35939e+08
6.72323,-9.41253,3.70815e+08
6.72323,-9.20566,3.14879e+08
6.72323,-8.99879,2.66993e+08
6.72323,-8.79192,2.26139e+08
6.72323,-8.58505,1.91408e+08
6.72323,-8.37818,1.61992e+08
6.72323,-8.17131,1.37172e+08
6.72323,-7.96444,1.16313e+08
6.72323,-7.75758,9.88544e+07
6.72323,-7.55071,8.43038e+07
6.72323,-7.34384,7.2229e+07
6.72323,-7.13697,6.22528e+07
6.72323,-6.9301,5.40472e+07
6.72323,-6.72323,4.73281e+07
6.72323,-6.51636,4.18504e+07
6.72323,-6.30949,3.74036e+07
6.72323,-6.10263,3.38079e+07
6.72323,-5.89576,3.09106e+07
6.72323,-5.68889,2.85825e+07
6.72323,-5.48202,2.6715e+07
6.72323,-5.27515,2.52176e+07
6.72323,-5.06828,2.40151e+07
6.72323,-4.86141,2.30457e+07
6.72323,-4.65455,2.22589e+07
6.72323,-4.44768,2.16139e+07
6.72323,-4.24081,2.10778e+07
6.72323,-4.03394,2.06248e+07
6.72323,-3.82707,2.02344e+07
6.72323,-3.6202,1.98908e+07
6.72323,-3.41333,1.95818e+07
6.72323,-3.20646,1.92985e+07
6.72323,-2.9996,1.90339e+07
6.72323,-2.79273,1.87833e+07
6.72323,-2.58586,1.8543e+07
6.72323,-2.37899,1.83106e+07
6.72323,-2.17212,1.80844e+07
6.72323,-1.96525,1.78632e+07
6.72323,-1.75838,1.76463e+07
6.72323,-1.55152,1.74331e+07
6.72323,-1.34465,1.72233e+07
6.72323,-1.13778,1.70166e+07
6.72323,-0.930909,1.68128e+07
6.72323,-0.72404,1.66117e+07
6.72323,-0.517172,1.64133e+07
6.72323,-0.310303,1.62174e+07
6.72323,-0.103434,1.60239e+07
6.72323,0.103434,1.58329e+07
6.72323,0.310303,1.56441e+07
6.72323,0.517172,1.54577e+07
6.72323,0.72404,1.52738e+07
6.72323,0.930909,1.50922e+07
6.72323,1.13778,1.49132e+07
6.72323,1.34465,1.47367e+07
6.72323,1.55152,1.45628e+07
6.72323,1.75838,1.43915e+07
6.72323,1.96525,1.42228e+07
6.72323,2.17212,1.40567e+07
6.72323,2.37899,1.38932e+07
6.72323,2.58586,1.37323e+07
6.72323,2.79273,1.35742e+07
6.72323,2.9996,1.34193e+07
6.72323,3.20646,1.32683e+07
6.72323,3.41333,1.31225e+07
6.72323,3.6202,1.29841e+07
6.72323,3.82707,1.28562e+07
6.72323,4.03394,1.27435e+07
6.72323,4.24081,1.26528e+07
6.72323,4.44768,1.25933e+07
6.72323,4.65455,1.25774e+07
6.72323,4.86141,1.26216e+07
6.72323,5.06828,1.27473e+07
6.72323,5.27515,1.29822e+07
6.72323,5.48202,1.33609e+07
6.72323,5.68889,1.39271e+07
6.72323,5.89576,1.47347e+07
6.72323,6.10263,1.58499e+07
6.72323,6.30949,1.73532e+07
6.72323,6.51636,1.93417e+07
6.72323,6.72323,2.19316e+07
6.72323,6.9301,2.52614e+07
6.72323,7.13697,2.94947e+07
6.72323,7.34384,3.4824e+07
6.72323,7.55071,4.14744e+07
6.72323,7.75758,4.97078e+07
6.72323,7.96444,5.98278e+07
6.72323,8.17131,7.21843e+07
6.72323,8.37818,8.71795e+07
6.72323,8.58505,1.05273e+08
6.72323,8.79192,1.2699e+08
6.72323,8.99879,1.52927e+08
6.72323,9.20566,1.83757e+08
6.72323,9.41253,2.20242e+08
6.72323,9.61939,2.63241e+08
6.72323,9.82626,3.13715e+08
6.72323,10.0331,3.72743e+08
6.72323,10.24,4.41526e+08
6.9301,-10.24,7.04747e+08
6.9301,-10.0331,6.04048e+08
6.9301,-9.82626,5.16759e+08
6.9301,-9.61939,4.41314e+08
6.9301,-9.41253,3.76306e+08
6.9301,-9.20566,3.20468e+08
6.9301,-8.99879,2.72663e+08
6.9301,-8.79192,2.31874e+08
6.9301,-8.58505,1.97195e+08
6.9301,-8.37818,1.67817e+08
6.9301,-8.17131,1.43025e+08
6.9301,-7.96444,1.22184e+08
6.9301,-7.75758,1.04735e+08
6.9301,-7.55071,9.01855e+07
6.9301,-7.34384,7.81047e+07
6.9301,-7.13697,6.81163e+07
6.9301,-6.9301,5.98932e+07
6.9301,-6.72323,5.31518e+07
6.9301,-6.51636,4.76476e+07
6.9301,-6.30949,4.31709e+07
6.9301,-6.10263,3.95424e+07
6.9301,-5.89576,3.66097e+07
6.9301,-5.68889,3.42441e+07
6.9301,-5.48202,3.23373e+07
6.9301,-5.27515,3.07993e+07
6.9301,-5.06828,2.9555e+07
6.9301,-4.86141,2.8543e+07
6.9301,-4.65455,2.7713e+07
6.9301,-4.44768,2.70244e+07
6.9301,-4.24081,2.64444e+07
6.9301,-4.03394,2.59473e+07
6.9301,-3.82707,2.55129e+07
6.9301,-3.6202,2.51253e+07
6.9301,-3.41333,2.47726e+07
6.9301,-3.20646,2.44456e+07
6.9301,-2.9996,2.41378e+07
6.9301,-2.79273,2.38442e+07
6.9301,-2.58586,2.35613e+07
6.9301,-2.37899,2.32867e+07
6.9301,-2.17212,2.30186e+07
6.9301,-1.96525,2.27559e+07
6.9301,-1.75838,2.24978e+07
6.9301,-1.55152,2.22438e+07
6.9301,-1.34465,2.19936e+07
6.9301,-1.13778,2.17468e+07
6.9301,-0.930909,2.15033e+07
6.9301,-0.72404,2.12628e+07
6.9301,-0.517172,2.10253e+07
6.9301,-0.310303,2.07907e+07
6.9301,-0.103434,2.05588e+07
6.9301,0.103434,2.03296e+07
6.9301,0.310303,2.01031e+07
6.9301,0.517172,1.98793e+07
6.9301,0.72404,1.96581e+07
6.9301,0.930909,1.94397e+07
6.9301,1.13778,1.92242e+07
6.9301,1.34465,1.90115e+07
6.9301,1.55152,1.88017e+07
6.9301,1.75838,1.85949e+07
6.9301,1.96525,1.83911e+07
6.9301,2.17212,1.81902e+07
6.9301,2.37899,1.79921e+07
6.9301,2.58586,1.77971e+07
6.9301,2.79273,1.76052e+07
6.9301,2.9996,1.74167e+07
6.9301,3.20646,1.72324e+07
6.9301,3.41333,1.70536e+07
6.9301,3.6202,1.68823e+07
6.9301,3.82707,1.67216e+07
6.9301,4.03394,1.65763e+07
6.9301,4.24081,1.64528e+07
6.9301,4.44768,1.63603e+07
6.9301,4.65455,1.63111e+07
6.9301,4.86141,1.63216e+07
6.9301,5.06828,1.64128e+07
6.9301,5.27515,1.66123e+07
6.9301,5.48202,1.69544e+07
6.9301,5.68889,1.74826e+07
6.9301,5.89576,1.82503e+07
6.9301,6.10263,1.93235e+07
6.9301,6.30949,2.07821e+07
6.9301,6.51636,2.27228e+07
6.9301,6.72323,2.52614e+07
6.9301,6.9301,2.85356e+07
6.9301,7.13697,3.27086e+07
6.9301,7.34384,3.7972e+07
6.9301,7.55071,4.45502e+07
6.9301,7.75758,5.27043e+07
6.9301,7.96444,6.27369e+07
6.9301,8.17131,7.49971e+07
6.9301,8.37818,8.98857e+07
6.9301,8.58505,1.07862e+08
6.9301,8.79192,1.29448e+08
6.9301,8.99879,1.5524e+08
6.9301,9.20566,1.8591e+08
6.9301,9.41253,2.22219e+08
6.9301,9.61939,2.65022e+08
6.9301,9.82626,3.15281e+08
6.9301,10.0331,3.7407e+08
6.9301,10.24,4.4259e+08
7.13697,-10.24,7.11083e+08
7.13697,-10.0331,6.10559e+08
7.13697,-9.82626,5.2342e+08
7.13697,-9.61939,4.48103e+08
7.13697,-9.41253,3.83203e+08
7.13697,-9.20566,3.27454e+08
7.13697,-8.99879,2.79721e+08
7.13697,-8.79192,2.3899e+08
7.13697,-8.58505,2.04354e+08
7.13697,-8.37818,1.75008e+08
7.13697,-8.17131,1.50235e+08
7.13697,-7.96444,1.29405e+08
7.13697,-7.75758,1.11956e+08
7.13697,-7.55071,9.74002e+07
7.13697,-7.34384,8.53057e+07
7.13697,-7.13697,7.52976e+07
7.13697,-6.9301,6.70493e+07
7.13697,-6.72323,6.0278e+07
7.13697,-6.51636,5.47401e+07
7.13697,-6.30949,5.02261e+07
7.13697,-6.10263,4.65574e+07
7.13697,-5.89576,4.3582e+07
7.13697,-5.68889,4.11716e+07
7.13697,-5.48202,3.92185e+07
7.13697,-5.27515,3.76327e+07
7.13697,-5.06828,3.63397e+07
7.13697,-4.86141,3.52781e+07
7.13697,-4.65455,3.43979e+07
7.13697,-4.44768,3.36587e+07
7.13697,-4.24081,3.3028e+07
7.13697,-4.03394,3.24801e+07
7.13697,-3.82707,3.19948e+07
7.13697,-3.6202,3.15565e+07
7.13697,-3.41333,3.11533e+07
7.13697,-3.20646,3.07762e+07
7.13697,-2.9996,3.04185e+07
7.13697,-2.79273,3.00753e+07
7.13697,-2.58586,2.97432e+07
7.13697,-2.37899,2.94198e+07
7.13697,-2.17212,2.91033e+07
7.13697,-1.96525,2.87927e+07
7.13697,-1.75838,2.8487e+07
7.13697,-1.55152,2.81859e+07
7.13697,-1.34465,2.78889e+07
7.13697,-1.13778,2.75957e+07
7.13697,-0.930909,2.73062e+07
7.13697,-0.72404,2.70201e+07
7.13697,-0.517172,2.67373e+07
7.13697,-0.310303,2.64578e+07
7.13697,-0.103434,2.61813e+07
7.13697,0.103434,2.59079e+07
7.13697,0.310303,2.56374e+07
7.13697,0.517172,2.537e+07
7.13697,0.72404,2.51057e+07
7.13697,0.930909,2.48445e+07
7.13697,1.13778,2.45864e+07
7.13697,1.34465,2.43316e+07
7.13697,1.55152,2.40801e+07
7.13697,1.75838,2.38319e+07
7.13697,1.96525,2.3587e+07
7.13697,2.17212,2.33454e+07
7.13697,2.37899,2.31071e+07
7.13697,2.58586,2.28721e+07
7.13697,2.79273,2.26406e+07
7.13697,2.9996,2.24129e+07
7.13697,3.20646,2.21897e+07
7.13697,3.41333,2.19723e+07
7.13697,3.6202,2.17625e+07
7.13697,3.82707,2.15636e+07
7.13697,4.03394,2.13801e+07
7.13697,4.24081,2.12183e+07
7.13697,4.44768,2.10875e+07
7.13697,4.65455,2.09996e+07
7.13697,4.86141,2.09709e+07
7.13697,5.06828,2.10224e+07
7.13697,5.27515,2.11812e+07
7.13697,5.48202,2.14816e+07
7.13697,5.68889,2.19665e+07
7.13697,5.89576,2.26893e+07
7.13697,6.10263,2.37153e+07
7.13697,6.30949,2.51243e+07
7.13697,6.51636,2.70123e+07
7.13697,6.72323,2.94947e+07
7.13697,6.9301,3.27086e+07
7.13697,7.13697,3.68164e+07
7.13697,7.34384,4.20093e+07
7.13697,7.55071,4.85107e+07
7.13697,7.75758,5.65809e+07
7.13697,7.96444,6.65216e+07
7.13697,8.17131,7.86809e+07
7.13697,8.37818,9.34585e+07
7.13697,8.58505,1.11312e+08
7.13697,8.79192,1.32764e+08
7.13697,8.99879,1.58407e+08
7.13697,9.20566,1.88914e+08
7.13697,9.41253,2.25042e+08
7.13697,9.61939,2.67646e+08
7.13697,9.82626,3.17684e+08
7.13697,10.0331,3.76231e+08
7.13697,10.24,4.44485e+08
7.34384,-10.24,7.19117e+08
7.34384,-10.0331,6.18757e+08
7.34384,-9.82626,5.31758e+08
7.34384,-9.61939,4.5656e+08
7.34384,-9.41253,3.91758e+08
7.34384,-9.20566,3.36089e+08
7.34384,-8.99879,2.88419e+08
7.34384,-8.79192,2.47736e+08
7.34384,-8.58505,2.13135e+08
7.34384,-8.37818,1.83811e+08
7.34384,-8.17131,1.5905e+08
7.34384,-7.96444,1.3822e+08
7.34384,-7.75758,1.20765e+08
7.34384,-7.55071,1.06193e+08
7.34384,-7.34384,9.40766e+07
7.34384,-7.13697,8.40403e+07
7.34384,-6.9301,7.57585e+07
7.34384,-6.72323,6.89491e+07
7.34384,-6.51636,6.33691e+07
7.34384,-6.30949,5.88097e+07
7.34384,-6.10263,5.50926e+07
7.34384,-5.89576,5.20664e+07
7.34384,-5.68889,4.96034e+07
7.34384,-5.48202,4.75959e+07
7.34384,-5.27515,4.59545e+07
7.34384,-5.06828,4.46048e+07
7.34384,-4.86141,4.34858e+07
7.34384,-4.65455,4.25477e+07
7.34384,-4.44768,4.17502e+07
7.34384,-4.24081,4.10611e+07
7.34384,-4.03394,4.04547e+07
7.34384,-3.82707,3.9911e+07
7.34384,-3.6202,3.94145e+07
7.34384,-3.41333,3.89533e+07
7.34384,-3.20646,3.85185e+07
7.34384,-2.9996,3.81035e+07
7.34384,-2.79273,3.77034e+07
7.34384,-2.58586,3.73148e+07
7.34384,-2.37899,3.69353e+07
7.34384,-2.17212,3.65632e+07
7.34384,-1.96525,3.61973e+07
7.34384,-1.75838,3.58369e+07
7.34384,-1.55152,3.54815e+07
7.34384,-1.34465,3.51305e+07
7.34384,-1.13778,3.47839e+07
7.34384,-0.930909,3.44413e+07
7.34384,-0.72404,3.41026e+07
7.34384,-0.517172,3.37675e+07
7.34384,-0.310303,3.34361e+07
7.34384,-0.103434,3.31081e+07
7.34384,0.103434,3.27835e+07
7.34384,0.310303,3.24623e+07
7.34384,0.517172,3.21446e+07
7.34384,0.72404,3.18302e+07
7.34384,0.930909,3.15194e+07
7.34384,1.13778,3.12121e+07
7.34384,1.34465,3.09084e+07
7.34384,1.55152,3.06084e+07
7.34384,1.75838,3.03122e+07
7.34384,1.96525,3.00197e+07
7.34384,2.17212,2.97308e+07
7.34384,2.37899,2.94457e+07
7.34384,2.58586,2.91644e+07
7.34384,2.79273,2.88868e+07
7.34384,2.9996,2.86135e+07
7.34384,3.20646,2.8345e+07
7.34384,3.41333,2.80825e+07
7.34384,3.6202,2.7828e+07
7.34384,3.82707,2.75846e+07
7.34384,4.03394,2.73566e+07
7.34384,4.24081,2.71504e+07
7.34384,4.44768,2.6975e+07
7.34384,4.65455,2.68424e+07
7.34384,4.86141,2.67685e+07
7.34384,5.06828,2.67742e+07
7.34384,5.27515,2.68864e+07
7.34384,5.48202,2.71391e+07
7.34384,5.68889,2.75749e+07
7.34384,5.89576,2.82469e+07
7.34384,6.10263,2.92201e+07
7.34384,6.30949,3.05738e+07
7.34384,6.51636,3.24035e+07
7.34384,6.72323,3.4824e+07
7.34384,6.9301,3.7972e+07
